Economy,Year,GDP,ITM,POP
03_CDA,2016,1652212414.0,16717000.0,36290.0
04_CHL,1980,75244937.0,809000.0,11179.0
04_CHL,1981,78802560.0,724000.0,11348.0
04_CHL,1982,70661595.0,334000.0,11527.0
04_CHL,1983,67980359.0,462000.0,11714.0
04_CHL,1984,73394748.0,628000.0,11908.0
04_CHL,1985,78613636.0,570000.0,12107.0
04_CHL,1986,83006566.0,632000.0,12311.0
04_CHL,1987,88473325.0,818000.0,12519.0
04_CHL,1988,94934831.0,1026000.0,12733.0
04_CHL,1989,104953436.0,1008000.0,12956.0
04_CHL,1990,125464694.0,930000.0,13242.0
04_CHL,1991,135256451.0,1131000.0,13457.0
04_CHL,1992,150360144.0,1440000.0,13671.0
04_CHL,1993,160267049.0,1607000.0,13883.0
04_CHL,1994,168328798.0,1549000.0,14091.0
04_CHL,1995,183366108.0,1683000.0,14297.0
04_CHL,1996,195840351.0,2159000.0,14498.0
04_CHL,1997,210387157.0,2321000.0,14695.0
04_CHL,1998,219485517.0,2214000.0,14887.0
04_CHL,1999,218581025.0,1737000.0,15077.0
04_CHL,2000,230224702.0,1977000.0,15263.0
04_CHL,2001,237829133.0,2278000.0,15445.0
04_CHL,2002,245218414.0,2270000.0,15623.0
04_CHL,2003,255250416.0,2290000.0,15800.0
04_CHL,2004,273652796.0,2690000.0,15974.0
04_CHL,2005,289368212.0,2840000.0,16147.0
04_CHL,2006,307648113.0,2770000.0,16319.0
04_CHL,2007,322739251.0,2765000.0,16491.0
04_CHL,2008,334130431.0,3005000.0,16661.0
04_CHL,2009,328903831.0,1960000.0,16829.0
04_CHL,2010,348125554.0,2738000.0,16993.0
04_CHL,2011,369399224.0,3148000.0,17153.0
04_CHL,2012,389046195.0,3457000.0,17310.0
04_CHL,2013,404783130.0,3105000.0,17463.0
04_CHL,2014,411934595.0,3031000.0,17614.0
04_CHL,2015,421430747.0,3215000.0,17763.0
04_CHL,2016,426765502.0,3172000.0,17910.0
05_PRC,1980,614872138.0,43111000.0,983171.0
05_PRC,1981,647379391.0,39422000.0,996668.0
05_PRC,1982,705677085.0,41152000.0,1010575.0
05_PRC,1983,782448850.0,50389000.0,1025090.0
05_PRC,1984,902916289.0,56067000.0,1040398.0
05_PRC,1985,1026672990.0,71528000.0,1056579.0
05_PRC,1986,1118457432.0,75716000.0,1073792.0
05_PRC,1987,1249061845.0,69723000.0,1091905.0
05_PRC,1988,1391097256.0,69177000.0,1110339.0
05_PRC,1989,1449164633.0,70318000.0,1128298.0
05_PRC,1990,1825795839.0,68634000.0,1172446.0
05_PRC,1991,1995486690.0,70863000.0,1189184.0
05_PRC,1992,2279168343.0,85856000.0,1204004.0
05_PRC,1993,2595233745.0,129420000.0,1217129.0
05_PRC,1994,2933967773.0,118515000.0,1228992.0
05_PRC,1995,3255214575.0,99944000.0,1239940.0
05_PRC,1996,3578404403.0,111934000.0,1249981.0
05_PRC,1997,3908718655.0,114721000.0,1259067.0
05_PRC,1998,4215068932.0,122939000.0,1267442.0
05_PRC,1999,4538258760.0,136181000.0,1275407.0
05_PRC,2000,4923625388.0,138086000.0,1283199.0
05_PRC,2001,5334251341.0,170648000.0,1290938.0
05_PRC,2002,5821302945.0,205720000.0,1298647.0
05_PRC,2003,6405505799.0,258570000.0,1306344.0
05_PRC,2004,7053180804.0,296580000.0,1314007.0
05_PRC,2005,7856945485.0,350170000.0,1321623.0
05_PRC,2006,8856308018.0,393400000.0,1329209.0
05_PRC,2007,10116683578.0,435860000.0,1336800.0
05_PRC,2008,11093377485.0,465480000.0,1344415.0
05_PRC,2009,12136134243.0,574420000.0,1352068.0
05_PRC,2010,13426950528.0,612063000.0,1359755.0
05_PRC,2011,14707404013.0,667941000.0,1367480.0
05_PRC,2012,15862856222.0,687609000.0,1375199.0
05_PRC,2013,17093438732.0,772340000.0,1382793.0
05_PRC,2014,18340860791.0,739980000.0,1390110.0
05_PRC,2015,19606417751.0,700351000.0,1397029.0
05_PRC,2016,20920047740.0,708637000.0,1403500.0
06_HKC,1980,85158630.0,1990000.0,5054.0
06_HKC,1981,92654618.0,2050000.0,5152.0
06_HKC,1982,95317441.0,2154000.0,5229.0
06_HKC,1983,100678413.0,1903000.0,5291.0
06_HKC,1984,110864549.0,2485000.0,5350.0
06_HKC,1985,111838877.0,2873000.0,5415.0
06_HKC,1986,124301087.0,2388000.0,5487.0
06_HKC,1987,141264792.0,1737000.0,5564.0
06_HKC,1988,154468981.0,2861000.0,5644.0
