Economy,Year,GDP,SteelProduction,Population,SteelProductionperCapita,GDPperCapita
19_THA,2011.0,963107708.0,16881000.0,67530.0,249.97778764993336,14261.923707981638
19_THA,2012.0,1032863544.0,19047000.0,67844.0,280.7470078415188,15224.095631153823
19_THA,2013.0,1060620512.0,20732000.0,68143.0,304.24254875775944,15564.628971427734
19_THA,2014.0,1071061409.0,20544000.0,68417.0,300.27624713156087,15654.901691100165
19_THA,2015.0,1103409327.0,19403000.0,68657.0,282.6077457506154,16071.330337765996
19_THA,2016.0,1139630759.0,22340000.0,68864.0,324.4075278810409,16549.00614254182
20_USA,1980.0,6997861906.0,114015000.0,229825.0,496.0948547808115,30448.65400195801
20_USA,1981.0,7173945105.0,128523000.0,232035.0,553.8948865472881,30917.512896761265
20_USA,1982.0,7031989622.0,83934000.0,234261.0,358.29267355641787,30017.756357225488
20_USA,1983.0,7352585554.0,94011000.0,236511.0,397.4910257873841,31087.710736498513
20_USA,1984.0,7889088776.0,111152000.0,238794.0,465.4723318006315,33037.2152399139
20_USA,1985.0,8220310084.0,105095000.0,241120.0,435.86181154611813,34092.1951061712
20_USA,1986.0,8506837494.0,94872000.0,243496.0,389.6244702171699,34936.25149489108
20_USA,1987.0,8784795509.0,100518000.0,245921.0,408.7410184571468,35722.02255602409
20_USA,1988.0,9152991387.0,110295000.0,248382.0,444.05391695050366,36850.461736357705
20_USA,1989.0,9483806486.0,101986000.0,250858.0,406.5487247765668,37805.47754506533
20_USA,1990.0,9748318567.0,103052000.0,252530.0,408.0782481289352,38602.61579614303
20_USA,1991.0,9741096571.0,89599000.0,254975.0,351.40307873320916,38204.12421217767
20_USA,1992.0,10087431143.0,97372000.0,257455.0,378.209784234138,39181.33709968733
20_USA,1993.0,10364417549.0,104356000.0,260020.0,401.33835858780094,39860.078259364665
20_USA,1994.0,10782895773.0,117471000.0,262741.0,447.09809279861156,41040.019536349486
20_USA,1995.0,11076080098.0,112583000.0,265659.0,423.78763753533667,41692.84721390956
20_USA,1996.0,11496514943.0,119867000.0,268803.0,445.92880287794407,42769.295517535145
20_USA,1997.0,12012366615.0,124017000.0,272137.0,455.7153198572778,44140.87983258432
20_USA,1998.0,12546906234.0,135145000.0,275543.0,490.4679124492366,45535.202251554205
20_USA,1999.0,13134753835.0,127857000.0,278862.0,458.4955999741808,47101.26813621074
20_USA,2000.0,13672251138.0,133262000.0,281982.0,472.59044903575403,48486.25493116582
20_USA,2001.0,13805689826.0,114386000.0,284852.0,401.5629168831534,48466.18533835114
20_USA,2002.0,14052277074.0,118257000.0,287507.0,411.31868093646415,48876.29544324138
20_USA,2003.0,14446693008.0,105767000.0,290027.0,364.67984015281337,49811.54515958859
20_USA,2004.0,14993607656.0,123822000.0,292539.0,423.26664137089415,51253.36333275221
20_USA,2005.0,15495176228.0,113265000.0,295130.0,383.7800291397011,52502.884247619695
20_USA,2006.0,15908374599.0,134040000.0,297827.0,450.0599341228297,53414.81665194895
20_USA,2007.0,16191316215.0,120381000.0,300595.0,400.4757231490876,53864.22334037492
20_USA,2008.0,16144098863.0,110500000.0,303374.0,364.23688252783694,53215.1696025368
20_USA,2009.0,15696014624.0,69400000.0,306076.0,226.74107084514958,51281.428873874465
20_USA,2010.0,16093425254.0,92400000.0,308642.0,299.3759760499219,52142.693651544505
20_USA,2011.0,16351154165.0,101000000.0,311052.0,324.70455100754856,52567.26902575775
20_USA,2012.0,16714808879.0,108300000.0,313336.0,345.63535629484005,53344.68072293002
20_USA,2013.0,16995171638.0,106300000.0,315536.0,336.88707469195276,53861.27617134019
20_USA,2014.0,17431810499.0,121600000.0,317719.0,382.72813398002637,54865.495922497554
20_USA,2015.0,17930636927.0,108333000.0,319929.0,338.61575537072287,56045.67553113347
20_USA,2016.0,18196956946.0,102570000.0,322179.0,318.36339426219587,56480.890889846945
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
21_VN,1987.0,61305758.0,306000.0,62987.0,4.858145331576357,973.3081111975487
21_VN,1988.0,64257184.0,126000.0,64333.0,1.958559370773942,998.8215068471858
21_VN,1989.0,68814062.0,194000.0,65703.0,2.9526810039115414,1047.350379739129
21_VN,1990.0,104421340.0,215000.0,68210.0,3.1520304940624544,1530.8802228412255
21_VN,1991.0,110645733.0,263000.0,69670.0,3.7749389981340604,1588.1402755849003
21_VN,1992.0,120212216.0,485000.0,71130.0,6.818501335582736,1690.0353718543513
21_VN,1993.0,129916624.0,899000.0,72561.0,12.389575667369524,1790.4469894295835
21_VN,1994.0,141399930.0,552000.0,73925.0,7.467027392627664,1912.7484612783226
21_VN,1995.0,154890162.0,752000.0,75199.0,10.000132980491761,2059.7369911833935
21_VN,1996.0,169356931.0,1703000.0,76373.0,22.29845626072041,2217.4974271012006
21_VN,1997.0,183163050.0,1720000.0,77454.0,22.20672915536964,2364.7978154775737
21_VN,1998.0,193721403.0,2123000.0,78453.0,27.060787987712388,2469.2669878780926
21_VN,1999.0,202968862.0,2538000.0,79391.0,31.968359133906866,2556.572684561222
21_VN,2000.0,216745001.0,2934000.0,80285.0,36.54480911751884,2699.694849598306
21_VN,2001.0,230167788.0,4036000.0,81140.0,49.741188070002465,2836.674735025881
21_VN,2002.0,244716281.0,5234000.0,81956.0,63.86353653179755,2985.9471057640685
21_VN,2003.0,261599413.0,5230000.0,82748.0,63.20394450621163,3161.3986199062215
21_VN,2004.0,281314619.0,6212000.0,83528.0,74.37027104683459,3367.907994923858
21_VN,2005.0,302546130.0,7653000.0,84309.0,90.7732270576095,3588.5389460199976
21_VN,2006.0,323657662.0,7148000.0,85095.0,84.00023503143545,3803.48624478524
21_VN,2007.0,346732850.0,10833000.0,85889.0,126.12790927825449,4036.987856419332
21_VN,2008.0,366364071.0,9516000.0,86707.0,109.74892453896456,4225.311347411397
21_VN,2009.0,386140028.0,12700000.0,87565.0,145.03511677039913,4409.753074858676
21_VN,2010.0,410942722.0,12293000.0,88472.0,138.94791572474907,4644.890157337914
21_VN,2011.0,436586792.0,11276000.0,89437.0,126.0775741583461,4881.500855350694
21_VN,2012.0,459496104.0,12740000.0,90452.0,140.8481846725335,5079.9993808871
21_VN,2013.0,484409445.0,13685000.0,91497.0,149.56774539055925,5294.265877569756
21_VN,2014.0,513394833.0,16226000.0,92545.0,175.33092009292776,5547.515619428386
21_VN,2015.0,547685956.0,20510000.0,93572.0,219.1895011328175,5853.096610097037
21_VN,2016.0,581701700.0,25088000.0,94569.0,265.28777929342596,6151.082278547939
